Date,Time,Response,Review
18-12-2025,20:25:10,Yes,#Masti time helped a lot ... Refreshing memories #Office time best choice for the ice cream shops nearby Gachibowli ! Do try Death by Chocolate 😋😋
19-12-2025,21:25:10,No,"As we all know that cream stone is a good place for hangout and it's quite famous for best ice cream.

I love this place and I was in my office so we are thinking to order but again we decided to go there and have fun.

So me and my friends was started our trip and it was a fun while reaching there.

We reach there and have some stone ice cream it was a really good concept of making ice cream on stone and it was a perfect way to make because I have seen many place of making stone ice cream but it was totally different and perfect way .

We enjoyed our night at cream stone and it was really good time with my friend at cream stone."
20-12-2025,22:25:10,Yes,Look at the quantity of icecream charging 175 and the product should be worth to it right ......and the brownie is not at all backed its completed rock chilled
21-12-2025,23:25:10,No,"I am a huge fan of Cream Stone's Death by Chocolate ice cream. I've never personally been there, and I always got it delivered.
The packing is always so amazing. It's one box of chocolate cake with loaded chocolate sauce and another box that has a mix of vanilla and chocolate ice cream.
It's a must try for all the chocolate lovers out there."
22-12-2025,00:25:10,Yes,Cool place which will be available till 1pm in HYD beat icreams and very unique especially they have wide range of varieties in chocolate types and service is also quite good except their GM singing in the outlet :p
23-12-2025,01:25:10,No,"The best shop worth to buy desserts. I brought a caramel sutra. Its osssssom!!!
From packing, delivering to food taste, everything is fine....
My first order after reaching Hyderabad!!"
24-12-2025,02:25:10,Yes,"Visited this place a while back. Their ice creams are totally worth it! I'd suggest try their listed sundaes rather than make a custom one: the pre-listed choices are just so much better. the only issue is their seating space is a little less, so we took our ice creams to go. But would recommend it just for the taste."
25-12-2025,03:25:10,No,"I had Dry Fruit Overload ice cream from this outlet. It was the most amazing experience I had on that day. If I have to order an ice cream again, I will surely choose Cream Stone again. Damn, it was so amazing! I am out of words right now."
26-12-2025,04:25:10,Yes,Interior is good but small one and quality of ice cream also good but some of the items like chocolate u can't eat alone bcz of it Sweetness
27-12-2025,05:25:10,No,I am not happy the way it is managed. No proper response from the workers. My order was not yet prepared and these people are not ready to replace my 1 order out of 10+ items which I have orders . These people are not working for customer satisfaction. They are working for only money. Not at all happy this time.
28-12-2025,06:25:10,Yes,The more you have the more you crave. One of the best icecream concepts ever. The way they serve icecream blended in the taste itself is just awesome
29-12-2025,07:25:10,No,I had gone to this place and ordered nutty overload icecream and chocolate icecream with waffles. The nutty overload icecream was really good.
30-12-2025,08:25:10,Yes,"Ordered Nuts Overloaded. Tasted like nothing you could have ever tasted. With every bite of the ice-cream, you get loads of nut in your mouth.
Cream Stone has variety of self made ice creams which will make you feel special.(Ye Maine kuch bhi likh diya, couldn't think of what to write.)"
31-12-2025,09:25:10,No,"Cream stone is already aware brand chain as we all know and their quality and making of icecream and shakes are super and every one should try once, its costly but the quality also high"
01-01-2026,10:25:10,Yes,I have ordered willy Wonka for home delivery.. It became over frozen by the time I received the same.. I did a complain and very next day Cream stone sent another ice cream for free.. Keep up ur good service
02-01-2026,11:25:10,No,"Cream stone is just an amazing place to have some dessert. They have almost all the flavors that you can ask for in icecreams. They have Shakes, Waffles, ice creams, sundaes and what not.

The ambiance is good and they have a seating arrangement for about 15 peoples.

I tried the Red Velvet and Willy Wonka Icecreams. They are served on a cone which is also very crispy.
Willy Wonka is made from Chocolate, brownies, and nuts and it was amazing and so was the red velvet one. One ice cream is too heavy for a single person so try accordingly.

Must try if you have a sweet tooth!!!"
03-01-2026,12:25:10,Yes,"Ordered Fruit exotica and fruit and nuts ice-cream on two different days, once from swiggy and once from zomato. The ice-creams were both melted and lacked the flavour and quality that is usually offered by cream stone. Highy DISAPPOINTED!! I was a fan of cream stone ice-creams but I won't recommend this to anyone ever again. Not worth spending money on."
04-01-2026,13:25:10,No,"A must try for all the ice cream lover. Loved Thier way of Delivering the ice cream, they put ice in the packet , which they deliver ice cream, so it can remain frozen, Awesome Concept, loved it. You could try all menu , but personal favourite is Willy Wonka. Do give it a try guys !"
05-01-2026,14:25:10,Yes,"Ordered fruit exotica and I don't know what the hell is this ice cream but sure it's not what I ordered , not the experience what I wanted but that was indeed a surprise"
06-01-2026,15:25:10,No,"We ordered fruit exotica, it was worth the money. Had many fruits overloaded into it. Had many seasonal fruits along with other fruits. Can try this anytime."
07-01-2026,16:25:10,Yes,"One of my Weekend chill out place!!
My favourite ice creams are
Nuts overloaded,
Arabian nights,
Dry Fruit Delight,
Ferrero Rocher,
Fruit Exotica,"
08-01-2026,17:25:10,No,"One busy place especially in the evenings.
Cream stone has created a special place for itself since beginning. All the ice creams are tasty and the mix ins.

Wide range of ice creams , cream blends, home made waffle bowls and cones makes it unique.

My personal fav are alphonso Mango icecream, death by chocolate and brownie break.

One good stop for ice cream lovers"
09-01-2026,18:25:10,Yes,Taste was pathetic....I didn't like it.... Roadside ice cream would be better than this.
10-01-2026,19:25:10,No,very good... on time delivery
11-01-2026,20:25:10,Yes,"It was great but,the standards have lowered. My choco lava was like Stone and ice cream was like cream!!! Anusha has done the worst job🤐
I now don't prefer this place.There are much better places where people at least listen when you say how your ice cream is looking."
